doc,Page,Ycord_first,Xcord_first,font_size,font_name,Object,Textbox,word,special_char
009_sd.pdf,2,168.40105214000002,177.83900452,10,FAAABB+Arial-BoldMT,39,1,zur,0
009_sd.pdf,2,168.40105214000002,195.6170044,10,FAAABB+Arial-BoldMT,39,1,Brandbekämpfung,0
009_sd.pdf,2,139.05104180000006,44.29999924,8,FAAABB+Arial-BoldMT,40,1,5.1.,0
009_sd.pdf,2,139.05104180000006,59.866999629999995,8,FAAABB+Arial-BoldMT,40,1,Löschmittel,0
009_sd.pdf,2,126.85200616000002,44.3000002,8,FAAAAH+ArialMT,40,2,-,0
009_sd.pdf,2,126.85200616000002,49.18700028,8,FAAAAH+ArialMT,40,2,Geeignete,0
009_sd.pdf,2,126.85200616000002,88.32799912,8,FAAAAH+ArialMT,40,2,Löschmittel,0
009_sd.pdf,2,126.85200616000002,221.70000315,8,FAAAAH+ArialMT,41,1,:,1
009_sd.pdf,2,126.85200616000002,229.70000315,8,FAAAAH+ArialMT,41,1,Wassersprühstrahl,0
009_sd.pdf,2,126.85200616000002,298.61100625999995,8,FAAAAH+ArialMT,41,1,oder,0
009_sd.pdf,2,126.85200616000002,316.84600687,8,FAAAAH+ArialMT,41,1,Wassernebel,0
009_sd.pdf,2,126.85200616000002,363.51800687,8,FAAAAH+ArialMT,41,1,.,1
009_sd.pdf,2,114.65300580000002,44.3000002,8,FAAAAH+ArialMT,40,3,-,0
009_sd.pdf,2,114.65300580000002,49.18700028,8,FAAAAH+ArialMT,40,3,Ungeeignete,0
009_sd.pdf,2,114.65300580000002,96.78099824,8,FAAAAH+ArialMT,40,3,Löschmittel,0
009_sd.pdf,2,114.65300580000002,221.70000315,8,FAAAAH+ArialMT,41,2,:,1
009_sd.pdf,2,114.65300580000002,229.70000315,8,FAAAAH+ArialMT,41,2,Wasserstrahl,0
009_sd.pdf,2,114.65300580000002,278.59900140999997,8,FAAAAH+ArialMT,41,2,zum,0
009_sd.pdf,2,114.65300580000002,295.93500376,8,FAAAAH+ArialMT,41,2,Löschen,0
009_sd.pdf,2,114.65300580000002,328.40400552999995,8,FAAAAH+ArialMT,41,2,ungeeignet,0
009_sd.pdf,2,114.65300580000002,367.98000552999997,8,FAAAAH+ArialMT,41,2,.,1
009_sd.pdf,2,97.55403252,44.29999924,8,FAAABB+Arial-BoldMT,42,1,5.2.,0
009_sd.pdf,2,97.55403252,59.866999629999995,8,FAAABB+Arial-BoldMT,42,1,Besondere,0
009_sd.pdf,2,97.55403252,103.43799877999999,8,FAAABB+Arial-BoldMT,42,1,vom,0
009_sd.pdf,2,97.55403252,122.10999584999999,8,FAAABB+Arial-BoldMT,42,1,Stoff,0
009_sd.pdf,2,97.55403252,142.54799939,8,FAAABB+Arial-BoldMT,42,1,oder,0
009_sd.pdf,2,97.55403252,162.1069975,8,FAAABB+Arial-BoldMT,42,1,Gemisch,0
009_sd.pdf,2,97.55403252,198.12299634000001,8,FAAABB+Arial-BoldMT,42,1,ausgehende,0
009_sd.pdf,2,97.55403252,247.02599621,8,FAAABB+Arial-BoldMT,42,1,Gefahren,0
009_sd.pdf,2,85.35505791999996,44.3000002,8,FAAAAH+ArialMT,42,2,Spezielle,0
009_sd.pdf,2,85.35505791999996,78.98799993,8,FAAAAH+ArialMT,42,2,Risiken,0
009_sd.pdf,2,85.35505791999996,221.70000315,8,FAAAAH+ArialMT,43,1,:,1
009_sd.pdf,2,85.35505791999996,229.70000315,8,FAAAAH+ArialMT,43,1,Fördert,0
009_sd.pdf,2,85.35505791999996,257.70800256999996,8,FAAAAH+ArialMT,43,1,die,0
009_sd.pdf,2,85.35505791999996,270.60700464999996,8,FAAAAH+ArialMT,43,1,Verbrennung,0
009_sd.pdf,2,85.35505791999996,316.84700465,8,FAAAAH+ArialMT,43,1,.,1
009_sd.pdf,2,73.15605755999997,229.70000315,8,FAAAAH+ArialMT,46,1,Einwirkung,0
009_sd.pdf,2,73.15605755999997,271.05200434,8,FAAAAH+ArialMT,46,1,von,0
009_sd.pdf,2,73.15605755999997,286.17300272,8,FAAAAH+ArialMT,46,1,Feuer,0
009_sd.pdf,2,73.15605755999997,309.29400492,8,FAAAAH+ArialMT,46,1,kann,0
009_sd.pdf,2,73.15605755999997,328.86500407,8,FAAAAH+ArialMT,46,1,Bersten,0
009_sd.pdf,2,73.15605755999997,358.65799571,8,FAAAAH+ArialMT,46,1,/,1
009_sd.pdf,2,73.15605755999997,363.10401011,8,FAAAAH+ArialMT,46,1,Explodieren,0
009_sd.pdf,2,73.15605755999997,407.57700205,8,FAAAAH+ArialMT,46,1,des,0
009_sd.pdf,2,73.15605755999997,422.69800424999994,8,FAAAAH+ArialMT,46,1,Behälters,0
009_sd.pdf,2,73.15605755999997,458.71800851999996,8,FAAAAH+ArialMT,46,1,verursachen,0
009_sd.pdf,2,73.15605755999997,502.73400852,8,FAAAAH+ArialMT,46,1,.,1
009_sd.pdf,2,60.957057199999966,44.3000002,8,FAAAAH+ArialMT,44,1,Gefährliche,0
009_sd.pdf,2,60.957057199999966,87.43299962,8,FAAAAH+ArialMT,44,1,Verbrennungsprodukte,0
009_sd.pdf,2,60.957057199999966,221.70000315,8,FAAAAH+ArialMT,45,1,:,1
009_sd.pdf,2,60.957057199999966,229.70000315,8,FAAAAH+ArialMT,45,1,Keine,0
009_sd.pdf,2,60.957057199999966,250.14800315,8,FAAAAH+ArialMT,45,1,.,1
009_sd.pdf,3,795.75802346,485.22601415,8,FAAAAH+ArialMT,3,1,Blatt,0
009_sd.pdf,3,795.75802346,503.45701314,8,FAAAAH+ArialMT,3,1,:,1
009_sd.pdf,3,795.75802346,507.90301229,8,FAAAAH+ArialMT,3,1,3/10,0
009_sd.pdf,3,783.0590231,453.87601281,8,FAAAAH+ArialMT,4,1,Revision,0
009_sd.pdf,3,783.0590231,486.77901269,8,FAAAAH+ArialMT,4,1,-,0
009_sd.pdf,3,783.0590231,491.66601373000003,8,FAAAAH+ArialMT,4,1,Ausgabenr,0
009_sd.pdf,3,783.0590231,530.3460137300001,8,FAAAAH+ArialMT,4,1,.,1
009_sd.pdf,3,783.0590231,534.80701257,8,FAAAAH+ArialMT,4,1,:,1
009_sd.pdf,3,783.0590231,539.25301172,8,FAAAAH+ArialMT,4,1,3.00,0
009_sd.pdf,3,772.6920251500001,198.84199811,15,FAAABB+Arial-BoldMT,1,1,SICHERHEITSDATENBLATT,0
009_sd.pdf,3,770.36002274,440.97601236,8,FAAAAH+ArialMT,5,1,Überarbeitungsdatum,0
009_sd.pdf,3,770.36002274,520.1330176700001,8,FAAAAH+ArialMT,5,1,:,1
009_sd.pdf,3,770.36002274,526.7810176700001,8,FAAAAH+ArialMT,5,1,2018-04-25,0
009_sd.pdf,3,757.66102334,468.10701276000003,8,FAAAAH+ArialMT,6,1,Ersetzt,0
009_sd.pdf,3,757.66102334,495.22501088,8,FAAAAH+ArialMT,6,1,:,1
009_sd.pdf,3,757.66102334,499.67101384,8,FAAAAH+ArialMT,6,1,2015-03-02,0
009_sd.pdf,3,739.36602265,490.00601293,12,FAAABB+Arial-BoldMT,7,1,097A,0
009_sd.pdf,3,731.2950219800001,155.86099721,15,FAAABB+Arial-BoldMT,2,1,Sauerstoff,0
009_sd.pdf,3,731.2950219800001,234.20800495999998,15,FAAABB+Arial-BoldMT,2,1,(,1
009_sd.pdf,3,731.2950219800001,239.20300496,15,FAAABB+Arial-BoldMT,2,1,verdichtet,0
009_sd.pdf,3,731.2950219800001,310.84300496,15,FAAABB+Arial-BoldMT,2,1,),1
009_sd.pdf,3,726.66302224,459.43601323,8,FAAAAH+ArialMT,8,1,Land,0
009_sd.pdf,3,726.66302224,479.45601369,8,FAAAAH+ArialMT,8,1,:,1
009_sd.pdf,3,726.66302224,483.90201284,8,FAAAAH+ArialMT,8,1,DE,0
009_sd.pdf,3,726.66302224,497.23801138,8,FAAAAH+ArialMT,8,1,/,1
009_sd.pdf,3,726.66302224,501.68401053,8,FAAAAH+ArialMT,8,1,Sprache,0
009_sd.pdf,3,726.66302224,533.7040148,8,FAAAAH+ArialMT,8,1,:,1
009_sd.pdf,3,726.66302224,538.15001395,8,FAAAAH+ArialMT,8,1,DE,0
009_sd.pdf,3,703.715028,44.5,8,FAAABB+Arial-BoldMT,9,1,5.3.,0
009_sd.pdf,3,703.715028,60.067000390000004,8,FAAABB+Arial-BoldMT,9,1,Hinweise,0
009_sd.pdf,3,703.715028,96.97000027,8,FAAABB+Arial-BoldMT,9,1,für,0
009_sd.pdf,3,703.715028,109.85700131,8,FAAABB+Arial-BoldMT,9,1,die,0
009_sd.pdf,3,703.715028,123.63899899,8,FAAABB+Arial-BoldMT,9,1,Brandbekämpfung,0
009_sd.pdf,3,691.5160314599999,44.3000002,8,FAAAAH+ArialMT,9,2,Spezifische,0
009_sd.pdf,3,691.5160314599999,87.43299962,8,FAAAAH+ArialMT,9,2,Methoden,0
009_sd.pdf,3,691.5160314599999,221.70000315,8,FAAAAH+ArialMT,11,1,:,1
009_sd.pdf,3,691.5160314599999,229.70000315,8,FAAAAH+ArialMT,11,1,Maßnahmen,0
009_sd.pdf,3,691.5160314599999,276.83300256999996,8,FAAAAH+ArialMT,11,1,der,0
009_sd.pdf,3,691.5160314599999,290.61800242,8,FAAAAH+ArialMT,11,1,Brandbekämpfung,0
009_sd.pdf,3,691.5160314599999,358.22000742,8,FAAAAH+ArialMT,11,1,auf,0
009_sd.pdf,3,691.5160314599999,371.56400156,8,FAAAAH+ArialMT,11,1,den,0
009_sd.pdf,3,691.5160314599999,387.13500071,8,FAAAAH+ArialMT,11,1,Brand,0
009_sd.pdf,3,691.5160314599999,410.70599985,8,FAAAAH+ArialMT,11,1,in,0
009_sd.pdf,3,691.5160314599999,419.1559968,8,FAAAAH+ArialMT,11,1,der,0
009_sd.pdf,3,691.5160314599999,432.94100046,8,FAAAAH+ArialMT,11,1,Umgebung,0
009_sd.pdf,3,691.5160314599999,474.30100107,8,FAAAAH+ArialMT,11,1,abstimmen,0
009_sd.pdf,3,691.5160314599999,513.41300107,8,FAAAAH+ArialMT,11,1,.,1
009_sd.pdf,3,691.5160314599999,517.87200022,8,FAAAAH+ArialMT,11,1,Druckbehälter,0
009_sd.pdf,3,682.3170301499999,229.70000315,8,FAAAAH+ArialMT,12,1,können,0
009_sd.pdf,3,682.3170301499999,258.16900301,8,FAAAAH+ArialMT,12,1,bersten,0
009_sd.pdf,3,682.3170301499999,284.84100301,8,FAAAAH+ArialMT,12,1,",",1
009_sd.pdf,3,682.3170301499999,289.29800272,8,FAAAAH+ArialMT,12,1,wenn,0
009_sd.pdf,3,682.3170301499999,310.64600228999996,8,FAAAAH+ArialMT,12,1,sie,0
009_sd.pdf,3,682.3170301499999,323.09600687,8,FAAAAH+ArialMT,12,1,direktem,0
009_sd.pdf,3,682.3170301499999,355.99500130999996,8,FAAAAH+ArialMT,12,1,Feuer,0
009_sd.pdf,3,682.3170301499999,379.11600351,8,FAAAAH+ArialMT,12,1,bzw,0
009_sd.pdf,3,682.3170301499999,393.34000351,8,FAAAAH+ArialMT,12,1,.,1
009_sd.pdf,3,682.3170301499999,397.78800058,8,FAAAAH+ArialMT,12,1,Wärmestrahlung,0
009_sd.pdf,3,682.3170301499999,458.69899606,8,FAAAAH+ArialMT,12,1,durch,0
009_sd.pdf,3,682.3170301499999,480.93399667,8,FAAAAH+ArialMT,12,1,Feuer,0
009_sd.pdf,3,682.3170301499999,504.05501413,8,FAAAAH+ArialMT,12,1,ausgesetzt,0
009_sd.pdf,3,682.3170301499999,544.96901559,8,FAAAAH+ArialMT,12,1,sind,0
009_sd.pdf,3,682.3170301499999,559.64101559,8,FAAAAH+ArialMT,12,1,.,1
009_sd.pdf,3,673.11803075,229.70000314000004,8,FAAAAH+ArialMT,12,2,Gefährdete,0
009_sd.pdf,3,673.11803075,271.95000314000004,8,FAAAAH+ArialMT,12,2,Druckbehälter,0
009_sd.pdf,3,673.11803075,323.97400521000003,8,FAAAAH+ArialMT,12,2,mit,0
009_sd.pdf,3,673.11803075,336.86100625000006,8,FAAAAH+ArialMT,12,2,Wassersprühstrahl,0
009_sd.pdf,3,673.11803075,405.77200936,8,FAAAAH+ArialMT,12,2,aus,0
009_sd.pdf,3,673.11803075,420.89299630000005,8,FAAAAH+ArialMT,12,2,geschützter,0
009_sd.pdf,3,673.11803075,464.47099923,8,FAAAAH+ArialMT,12,2,Position,0
009_sd.pdf,3,673.11803075,495.15498971,8,FAAAAH+ArialMT,12,2,kühlen,0
009_sd.pdf,3,673.11803075,518.72298971,8,FAAAAH+ArialMT,12,2,.,1
009_sd.pdf,3,663.9190294399999,229.70000314000004,8,FAAAAH+ArialMT,12,3,Schadstoffbelastetes,0
009_sd.pdf,3,663.9190294399999,306.19299936000004,8,FAAAAH+ArialMT,12,3,Löschwasser,0
009_sd.pdf,3,663.9190294399999,355.10400247000007,8,FAAAAH+ArialMT,12,3,nicht,0
009_sd.pdf,3,663.9190294399999,374.22499704000006,8,FAAAAH+ArialMT,12,3,in,0
009_sd.pdf,3,663.9190294399999,382.67500925,8,FAAAAH+ArialMT,12,3,Abläufe,0
009_sd.pdf,3,663.9190294399999,412.0309968,8,FAAAAH+ArialMT,12,3,und,0
009_sd.pdf,3,663.9190294399999,427.60199594000005,8,FAAAAH+ArialMT,12,3,die,0
009_sd.pdf,3,663.9190294399999,440.50099801000005,8,FAAAAH+ArialMT,12,3,Kanalisation,0
009_sd.pdf,3,663.9190294399999,486.30998849,8,FAAAAH+ArialMT,12,3,gelangen,0
009_sd.pdf,3,663.9190294399999,521.45500802,8,FAAAAH+ArialMT,12,3,lassen,0
009_sd.pdf,3,663.9190294399999,544.57500802,8,FAAAAH+ArialMT,12,3,.,1
009_sd.pdf,3,651.7200300299999,229.70000315,8,FAAAAH+ArialMT,12,4,Wenn,0
009_sd.pdf,3,651.7200300299999,252.82100344,8,FAAAAH+ArialMT,12,4,möglich,0
009_sd.pdf,3,651.7200300299999,280.38100344,8,FAAAAH+ArialMT,12,4,",",1
009_sd.pdf,3,651.7200300299999,284.83300448,8,FAAAAH+ArialMT,12,4,Gasaustritt,0
009_sd.pdf,3,651.7200300299999,325.73600817,8,FAAAAH+ArialMT,12,4,stoppen,0
009_sd.pdf,3,651.7200300299999,354.19200817,8,FAAAAH+ArialMT,12,4,.,1
009_sd.pdf,3,639.52103253,229.70000315,8,FAAAAH+ArialMT,12,5,Wassersprühstrahl,0
009_sd.pdf,3,639.52103253,298.61100625999995,8,FAAAAH+ArialMT,12,5,oder,0
009_sd.pdf,3,639.52103253,316.84600687,8,FAAAAH+ArialMT,12,5,Wassernebel,0
009_sd.pdf,3,639.52103253,365.75700998,8,FAAAAH+ArialMT,12,5,einsetzen,0
009_sd.pdf,3,639.52103253,399.98900998,8,FAAAAH+ArialMT,12,5,",",1
009_sd.pdf,3,639.52103253,404.44899606,8,FAAAAH+ArialMT,12,5,um,0
009_sd.pdf,3,639.52103253,417.78500985,8,FAAAAH+ArialMT,12,5,Rauch,0
009_sd.pdf,3,639.52103253,443.13300179,8,FAAAAH+ArialMT,12,5,niederzuschlagen,0
009_sd.pdf,3,639.52103253,505.82900179,8,FAAAAH+ArialMT,12,5,.,1
009_sd.pdf,3,627.3220312199999,229.70000315,8,FAAAAH+ArialMT,12,6,Behälter,0
009_sd.pdf,3,627.3220312199999,261.72000361,8,FAAAAH+ArialMT,12,6,aus,0
009_sd.pdf,3,627.3220312199999,276.84100199,8,FAAAAH+ArialMT,12,6,dem,0
009_sd.pdf,3,627.3220312199999,294.62600564999997,8,FAAAAH+ArialMT,12,6,Wirkbereich,0
009_sd.pdf,3,627.3220312199999,339.07900094999997,8,FAAAAH+ArialMT,12,6,des,0
009_sd.pdf,3,627.3220312199999,354.20000315,8,FAAAAH+ArialMT,12,6,Brandes,0
009_sd.pdf,3,627.3220312199999,386.22000742,8,FAAAAH+ArialMT,12,6,entfernen,0
009_sd.pdf,3,627.3220312199999,420.00400742,8,FAAAAH+ArialMT,12,6,",",1
009_sd.pdf,3,627.3220312199999,424.47000742,8,FAAAAH+ArialMT,12,6,wenn,0
009_sd.pdf,3,627.3220312199999,445.81799936,8,FAAAAH+ArialMT,12,6,dies,0
009_sd.pdf,3,627.3220312199999,462.71700143,8,FAAAAH+ArialMT,12,6,gefahrlos,0
009_sd.pdf,3,627.3220312199999,497.84999704,8,FAAAAH+ArialMT,12,6,möglich,0
009_sd.pdf,3,627.3220312199999,527.6389985000001,8,FAAAAH+ArialMT,12,6,ist,0
009_sd.pdf,3,627.3220312199999,535.6309985,8,FAAAAH+ArialMT,12,6,.,1
009_sd.pdf,3,615.12303372,44.3000002,8,FAAAAH+ArialMT,10,1,Spezielle,0
009_sd.pdf,3,615.12303372,78.98799993,8,FAAAAH+ArialMT,10,1,Schutzausrüstung,0
009_sd.pdf,3,615.12303372,145.25000096,8,FAAAAH+ArialMT,10,1,für,0
009_sd.pdf,3,615.12303372,156.80900669,8,FAAAAH+ArialMT,10,1,die,0
009_sd.pdf,3,615.12303372,169.70800112999999,8,FAAAAH+ArialMT,10,1,Feuerwehr,0
009_sd.pdf,3,615.12303372,221.70000315,8,FAAAAH+ArialMT,13,1,:,1
009_sd.pdf,3,615.12303372,229.70000315,8,FAAAAH+ArialMT,13,1,Standardschutzkleidung,0
009_sd.pdf,3,615.12303372,317.31400155999995,8,FAAAAH+ArialMT,13,1,und,0
009_sd.pdf,3,615.12303372,332.88500071,8,FAAAAH+ArialMT,13,1,-ausrüstung,0
009_sd.pdf,3,615.12303372,377.35401011,8,FAAAAH+ArialMT,13,1,(,1
009_sd.pdf,3,615.12303372,380.01801011,8,FAAAAH+ArialMT,13,1,Umluftunabhängiges,0
009_sd.pdf,3,615.12303372,455.62399912,8,FAAAAH+ArialMT,13,1,Atemschutzgerät,0
009_sd.pdf,3,615.12303372,515.61599912,8,FAAAAH+ArialMT,13,1,),1
009_sd.pdf,3,615.12303372,520.5380158400001,8,FAAAAH+ArialMT,13,1,für,0
009_sd.pdf,3,615.12303372,532.09700632,8,FAAAAH+ArialMT,13,1,die,0
009_sd.pdf,3,605.92403241,229.70000315,8,FAAAAH+ArialMT,14,1,Feuerwehr,0
009_sd.pdf,3,605.92403241,267.92400315,8,FAAAAH+ArialMT,14,1,.,1
009_sd.pdf,3,593.7250329999999,229.70000315,8,FAAAAH+ArialMT,14,2,Standard,0
009_sd.pdf,3,593.7250329999999,264.39200449,8,FAAAAH+ArialMT,14,2,EN,0
009_sd.pdf,3,593.7250329999999,277.72800302999997,8,FAAAAH+ArialMT,14,2,469,0
009_sd.pdf,3,593.7250329999999,293.29900218,8,FAAAAH+ArialMT,14,2,-,0
009_sd.pdf,3,593.7250329999999,298.18600322,8,FAAAAH+ArialMT,14,2,Schutzkleidung,0
009_sd.pdf,3,593.7250329999999,354.66700603,8,FAAAAH+ArialMT,14,2,für,0
009_sd.pdf,3,593.7250329999999,366.22600414,8,FAAAAH+ArialMT,14,2,die,0
009_sd.pdf,3,593.7250329999999,379.12500622,8,FAAAAH+ArialMT,14,2,Feuerwehr,0
009_sd.pdf,3,593.7250329999999,417.34900622,8,FAAAAH+ArialMT,14,2,.,1
009_sd.pdf,3,593.7250329999999,421.80899669999997,8,FAAAAH+ArialMT,14,2,Standard,0
009_sd.pdf,3,593.7250329999999,456.50099804,8,FAAAAH+ArialMT,14,2,EN,0
009_sd.pdf,3,593.7250329999999,469.83699658,8,FAAAAH+ArialMT,14,2,659,0
009_sd.pdf,3,593.7250329999999,485.40799572,8,FAAAAH+ArialMT,14,2,-,0
009_sd.pdf,3,593.7250329999999,492.51698925,8,FAAAAH+ArialMT,14,2,Schutzhandschuhe,0
009_sd.pdf,3,584.52603169,229.70000317,8,FAAAAH+ArialMT,14,3,für,0
009_sd.pdf,3,584.52603169,241.25900319,8,FAAAAH+ArialMT,14,3,die,0
009_sd.pdf,3,584.52603169,254.15800336,8,FAAAAH+ArialMT,14,3,Feuerwehr,0
009_sd.pdf,3,584.52603169,292.38200336,8,FAAAAH+ArialMT,14,3,.,1
009_sd.pdf,3,558.07903065,44.5,10,FAAABB+Arial-BoldMT,15,1,ABSCHNITT,0
009_sd.pdf,3,558.07903065,105.05099869,10,FAAABB+Arial-BoldMT,15,1,6,0
009_sd.pdf,3,558.07903065,110.61099869,10,FAAABB+Arial-BoldMT,15,1,:,1
009_sd.pdf,3,558.07903065,116.72100067,10,FAAABB+Arial-BoldMT,15,1,Maßnahmen,0
009_sd.pdf,3,558.07903065,177.83900452,10,FAAABB+Arial-BoldMT,15,1,bei,0
009_sd.pdf,3,558.07903065,195.06500244,10,FAAABB+Arial-BoldMT,15,1,unbeabsichtigter,0
009_sd.pdf,3,558.07903065,278.40899658,10,FAAABB+Arial-BoldMT,15,1,Freisetzung,0
009_sd.pdf,3,532.8790142099999,44.5,8,FAAABB+Arial-BoldMT,16,1,6.1.,0
009_sd.pdf,3,532.8790142099999,60.067000390000004,8,FAAABB+Arial-BoldMT,16,1,Personenbezogene,0
009_sd.pdf,3,532.8790142099999,135.64199734,8,FAAABB+Arial-BoldMT,16,1,Vorsichtsmaßnahmen,0
009_sd.pdf,3,532.8790142099999,219.15399734,8,FAAABB+Arial-BoldMT,16,1,",",1
009_sd.pdf,3,532.8790142099999,223.66599942,8,FAAABB+Arial-BoldMT,16,1,Schutzausrüstungen,0
009_sd.pdf,3,532.8790142099999,305.00601101999996,8,FAAABB+Arial-BoldMT,16,1,und,0
009_sd.pdf,3,532.8790142099999,321.8890066199999,8,FAAABB+Arial-BoldMT,16,1,in,0
009_sd.pdf,3,532.8790142099999,331.2210073499999,8,FAAABB+Arial-BoldMT,16,1,Notfällen,0
009_sd.pdf,3,532.8790142099999,367.6669912399999,8,FAAABB+Arial-BoldMT,16,1,anzuwendende,0
009_sd.pdf,3,532.8790142099999,427.2300100399999,8,FAAABB+Arial-BoldMT,16,1,Verfahren,0
009_sd.pdf,3,516.5300304499999,221.70000315,8,FAAAAH+ArialMT,17,1,:,1
009_sd.pdf,3,516.5300304499999,229.70000315,8,FAAAAH+ArialMT,17,1,Versuchen,0
009_sd.pdf,3,516.5300304499999,267.93200315,8,FAAAAH+ArialMT,17,1,",",1
009_sd.pdf,3,516.5300304499999,272.39200449,8,FAAAAH+ArialMT,17,1,den,0
009_sd.pdf,3,516.5300304499999,287.96300364,8,FAAAAH+ArialMT,17,1,Gasaustritt,0
009_sd.pdf,3,516.5300304499999,328.86600352,8,FAAAAH+ArialMT,17,1,zu,0
009_sd.pdf,3,516.5300304499999,339.53800059,8,FAAAAH+ArialMT,17,1,stoppen,0
009_sd.pdf,3,516.5300304499999,367.99400059000004,8,FAAAAH+ArialMT,17,1,.,1
009_sd.pdf,3,504.33103008999996,229.70000315,8,FAAAAH+ArialMT,18,1,Gebiet,0
009_sd.pdf,3,504.33103008999996,255.49300241999998,8,FAAAAH+ArialMT,18,1,räumen,0
009_sd.pdf,3,504.33103008999996,282.61300242,8,FAAAAH+ArialMT,18,1,.,1
009_sd.pdf,3,492.13202972999994,229.70000315,8,FAAAAH+ArialMT,18,2,Konzentrationen,0
009_sd.pdf,3,492.13202972999994,290.18900156,8,FAAAAH+ArialMT,18,2,von,0
009_sd.pdf,3,492.13202972999994,305.31000376,8,FAAAAH+ArialMT,18,2,emittiertem,0
009_sd.pdf,3,492.13202972999994,347.09499979,8,FAAAAH+ArialMT,18,2,Produkt,0
009_sd.pdf,3,492.13202972999994,376.88800669,8,FAAAAH+ArialMT,18,2,überwachen,0
009_sd.pdf,3,492.13202972999994,420.46400669,8,FAAAAH+ArialMT,18,2,.,1
009_sd.pdf,3,479.93303032999995,229.70000315,8,FAAAAH+ArialMT,18,3,Beim,0
009_sd.pdf,3,479.93303032999995,250.15000390999998,8,FAAAAH+ArialMT,18,3,Betreten,0
009_sd.pdf,3,479.93303032999995,282.61500406,8,FAAAAH+ArialMT,18,3,des,0
009_sd.pdf,3,479.93303032999995,297.73600625999995,8,FAAAAH+ArialMT,18,3,Bereiches,0
009_sd.pdf,3,479.93303032999995,335.53300333,8,FAAAAH+ArialMT,18,3,umluftunabhängiges,0
009_sd.pdf,3,479.93303032999995,409.81099558,8,FAAAAH+ArialMT,18,3,Atemgerät,0
009_sd.pdf,3,479.93303032999995,448.94000864,8,FAAAAH+ArialMT,18,3,benutzen,0
009_sd.pdf,3,479.93303032999995,481.84400863999997,8,FAAAAH+ArialMT,18,3,",",1
009_sd.pdf,3,479.93303032999995,486.30400705,8,FAAAAH+ArialMT,18,3,sofern,0
009_sd.pdf,3,479.93303032999995,510.76100778,8,FAAAAH+ArialMT,18,3,nicht,0
009_sd.pdf,3,479.93303032999995,529.88200998,8,FAAAAH+ArialMT,18,3,die,0
009_sd.pdf,3,470.73402902,229.70000314000004,8,FAAAAH+ArialMT,18,4,Ungefährlichkeit,0
009_sd.pdf,3,470.73402902,289.28600168,8,FAAAAH+ArialMT,18,4,der,0
009_sd.pdf,3,470.73402902,303.07100534000006,8,FAAAAH+ArialMT,18,4,Atmosphäre,0
009_sd.pdf,3,470.73402902,348.42700052000004,8,FAAAAH+ArialMT,18,4,nachgewiesen,0
009_sd.pdf,3,470.73402902,401.79801035,8,FAAAAH+ArialMT,18,4,ist,0
009_sd.pdf,3,470.73402902,409.79001035000005,8,FAAAAH+ArialMT,18,4,.,1
009_sd.pdf,3,458.53503151999996,229.70000315,8,FAAAAH+ArialMT,18,5,Zündquellen,0
009_sd.pdf,3,458.53503151999996,275.95800256999996,8,FAAAAH+ArialMT,18,5,beseitigen,0
009_sd.pdf,3,458.53503151999996,312.41400257,8,FAAAAH+ArialMT,18,5,.,1
009_sd.pdf,3,446.33603021,229.70000315,8,FAAAAH+ArialMT,18,6,Für,0
009_sd.pdf,3,446.33603021,243.92300272,8,FAAAAH+ArialMT,18,6,ausreichende,0
009_sd.pdf,3,446.33603021,294.18100595,8,FAAAAH+ArialMT,18,6,Lüftung,0
009_sd.pdf,3,446.33603021,323.09499977999997,8,FAAAAH+ArialMT,18,6,sorgen,0
009_sd.pdf,3,446.33603021,347.55099978,8,FAAAAH+ArialMT,18,6,.,1
009_sd.pdf,3,434.13703270999997,229.70000315,8,FAAAAH+ArialMT,18,7,Örtlichen,0
009_sd.pdf,3,434.13703270999997,263.93500376,8,FAAAAH+ArialMT,18,7,Alarmplan,0
009_sd.pdf,3,434.13703270999997,302.17400217,8,FAAAAH+ArialMT,18,7,beachten,0
009_sd.pdf,3,434.13703270999997,335.07800217,8,FAAAAH+ArialMT,18,7,.,1
009_sd.pdf,3,421.93802758,229.70000315,8,FAAAAH+ArialMT,18,8,Auf,0
009_sd.pdf,3,421.93802758,243.9310031,8,FAAAAH+ArialMT,18,8,windzugewandter,0
009_sd.pdf,3,421.93802758,308.41600752,8,FAAAAH+ArialMT,18,8,Seite,0
009_sd.pdf,3,421.93802758,328.87300061999997,8,FAAAAH+ArialMT,18,8,bleiben,0
009_sd.pdf,3,421.93802758,354.66500062,8,FAAAAH+ArialMT,18,8,.,1
009_sd.pdf,3,406.23903008,44.5,8,FAAABB+Arial-BoldMT,19,1,6.2.,0
009_sd.pdf,3,406.23903008,60.067000390000004,8,FAAABB+Arial-BoldMT,19,1,Umweltschutzmaßnahmen,0
009_sd.pdf,3,387.64003106,221.70000315,8,FAAAAH+ArialMT,21,1,:,1
009_sd.pdf,3,387.64003106,229.70000315,8,FAAAAH+ArialMT,21,1,Versuchen,0
009_sd.pdf,3,387.64003106,267.93200315,8,FAAAAH+ArialMT,21,1,",",1
009_sd.pdf,3,387.64003106,272.39200449,8,FAAAAH+ArialMT,21,1,den,0
009_sd.pdf,3,387.64003106,287.96300364,8,FAAAAH+ArialMT,21,1,Gasaustritt,0
