,doc,word,special_char,usecase_part,usecase_pro,usecase_con
6234,006_sd.pdf,nicht,0,,,
6235,006_sd.pdf,verfügbar,0,,,
6236,006_sd.pdf,.,1,,,
6237,006_sd.pdf,hautkontakt,0,,,
6238,006_sd.pdf,:,1,,,
6239,006_sd.pdf,die,0,,,
6240,006_sd.pdf,flüssigkeit,0,,,
6241,006_sd.pdf,kann,0,,,
6242,006_sd.pdf,erfrierungen,0,,,
6243,006_sd.pdf,hervorrufen,0,,,
6244,006_sd.pdf,.,1,,,
6245,006_sd.pdf,augenkontakt,0,,,
6246,006_sd.pdf,:,1,,,
6247,006_sd.pdf,die,0,,,
6248,006_sd.pdf,flüssigkeit,0,,,
6249,006_sd.pdf,kann,0,,,
6250,006_sd.pdf,erfrierungen,0,,,
6251,006_sd.pdf,hervorrufen,0,,,
6252,006_sd.pdf,.,1,,,
6253,006_sd.pdf,4.3.,0,,,
6254,006_sd.pdf,hinweise,0,,,
6255,006_sd.pdf,auf,0,,,
6256,006_sd.pdf,ärztliche,0,,,
6257,006_sd.pdf,soforthilfe,0,,,
6258,006_sd.pdf,oder,0,,,
6259,006_sd.pdf,spezialbehandlung,0,,,
6260,006_sd.pdf,allgemeine,0,,,
6261,006_sd.pdf,hinweise,0,,,
6262,006_sd.pdf,:,1,,,
6263,006_sd.pdf,bei,0,,,
6264,006_sd.pdf,unfall,0,,,
6265,006_sd.pdf,oder,0,,,
6266,006_sd.pdf,unwohlsein,0,,,
6267,006_sd.pdf,sofort,0,,,
6268,006_sd.pdf,arzt,0,,,
6269,006_sd.pdf,hinzuziehen,0,,,
6270,006_sd.pdf,(,1,,,
6271,006_sd.pdf,wenn,0,,,
6272,006_sd.pdf,möglich,0,,,
6273,006_sd.pdf,dieses,0,,,
6274,006_sd.pdf,etikett,0,,,
6275,006_sd.pdf,vorzeigen,0,,,
6276,006_sd.pdf,),1,,,
6277,006_sd.pdf,bei,0,,,
6278,006_sd.pdf,ungewöhnlichen,0,,,
6279,006_sd.pdf,oder,0,,,
6280,006_sd.pdf,andauernden,0,,,
6281,006_sd.pdf,symptomen,0,,,
6282,006_sd.pdf,immer,0,,,
6283,006_sd.pdf,ärztlichen,0,,,
6284,006_sd.pdf,rat,0,,,
6285,006_sd.pdf,einholen,0,,,
6286,006_sd.pdf,abschnitt,0,,,
6287,006_sd.pdf,5,0,,,
6288,006_sd.pdf,:,1,,,
6289,006_sd.pdf,maßnahmen,0,,,
6290,006_sd.pdf,zur,0,,,
6291,006_sd.pdf,brandbekämpfung,0,,,
6292,006_sd.pdf,5.1.,0,,,
6293,006_sd.pdf,löschmittel,0,,,
6294,006_sd.pdf,wasser,0,,,
6295,006_sd.pdf,",",1,,,
6296,006_sd.pdf,schaum,0,,,
6297,006_sd.pdf,",",1,,,
6298,006_sd.pdf,kohlendioxyd,0,,,
6299,006_sd.pdf,oder,0,,,
6300,006_sd.pdf,löschpulver,0,,,
6301,006_sd.pdf,5.2.,0,,,
6302,006_sd.pdf,besondere,0,,,
6303,006_sd.pdf,vom,0,,,
6304,006_sd.pdf,stoff,0,,,
6305,006_sd.pdf,oder,0,,,
6306,006_sd.pdf,gemisch,0,,,
6307,006_sd.pdf,ausgehende,0,,,
6308,006_sd.pdf,gefahren,0,,,
6309,006_sd.pdf,spraydosen,0,,,
6310,006_sd.pdf,können,0,,,
6311,006_sd.pdf,beim,0,,,
6312,006_sd.pdf,erwärmen,0,,,
6313,006_sd.pdf,über,0,,,
6314,006_sd.pdf,50°c,0,,,
6315,006_sd.pdf,explodieren,0,,,
6316,006_sd.pdf,bildet,0,,,
6317,006_sd.pdf,gefährliche,0,,,
6318,006_sd.pdf,zersetzungsprodukte,0,,,
6319,006_sd.pdf,co,0,,,
6320,006_sd.pdf,",",1,,,
6321,006_sd.pdf,co2,0,,,
6322,006_sd.pdf,beim,0,,,
6323,006_sd.pdf,verbrennen,0,,,
6324,006_sd.pdf,bildung,0,,,
6325,006_sd.pdf,von,0,,,
6326,006_sd.pdf,giftigem,0,,,
6327,006_sd.pdf,fluorwasserstoff,0,,,
6328,006_sd.pdf,möglich,0,,,
6329,006_sd.pdf,.,1,,,
6330,006_sd.pdf,crc,0,,,
6331,006_sd.pdf,industries,0,,,
6332,006_sd.pdf,europe,0,,,
6333,006_sd.pdf,bvba,0,,,
6334,006_sd.pdf,touwslagerstraat,0,,,
6335,006_sd.pdf,"1,",0,,,
6336,006_sd.pdf,9240,0,,,
6337,006_sd.pdf,zele,0,,,
6338,006_sd.pdf,–,0,,,
6339,006_sd.pdf,belgium,0,,,
6340,006_sd.pdf,3,0,,,
6341,006_sd.pdf,/,1,,,
6342,006_sd.pdf,10,0,,,
6343,006_sd.pdf,tel,0,,,
6344,006_sd.pdf,(,1,,,
6345,006_sd.pdf,+32,0,,,
6346,006_sd.pdf,),1,,,
6347,006_sd.pdf,(,1,,,
6348,006_sd.pdf,0,0,,,
6349,006_sd.pdf,),1,,,
6350,006_sd.pdf,52,0,,,
6351,006_sd.pdf,/,1,,,
6352,006_sd.pdf,45,0,,,
6353,006_sd.pdf,60,0,,,
6354,006_sd.pdf,11,0,,,
6355,006_sd.pdf,–,0,,,
6356,006_sd.pdf,fax,0,,,
6357,006_sd.pdf,(,1,,,
6358,006_sd.pdf,+32,0,,,
6359,006_sd.pdf,),1,,,
6360,006_sd.pdf,(,1,,,
6361,006_sd.pdf,0,0,,,
6362,006_sd.pdf,),1,,,
6363,006_sd.pdf,52,0,,,
6364,006_sd.pdf,/,1,,,
6365,006_sd.pdf,45,0,,,
6366,006_sd.pdf,00,0,,,
6367,006_sd.pdf,34,0,,,
6368,006_sd.pdf,–,0,,,
6369,006_sd.pdf,www,0,,,
6370,006_sd.pdf,.,1,,,
6371,006_sd.pdf,crcind,0,,,
6372,006_sd.pdf,.,1,,,
6373,006_sd.pdf,com,0,,,
6374,007_sd.pdf,sicherheitsdatenblatt,0,,,
6375,007_sd.pdf,gemäß,0,,,
6376,007_sd.pdf,verordnung,0,,,
6377,007_sd.pdf,(,1,,,
6378,007_sd.pdf,eg,0,,,
6379,007_sd.pdf,),1,,,
6380,007_sd.pdf,nr,0,,,
6381,007_sd.pdf,.,1,,,
6382,007_sd.pdf,1907/2006,0,,,
6383,007_sd.pdf,(,1,,,
6384,007_sd.pdf,reach,0,,,
6385,007_sd.pdf,),1,,,
6386,007_sd.pdf,handelsname,0,,,
6387,007_sd.pdf,:,1,,,
6388,007_sd.pdf,primaster,0,,,
6389,007_sd.pdf,-,0,,,
6390,007_sd.pdf,terpentinersatz,0,,,
6391,007_sd.pdf,bearbeitungsdatum,0,,,
6392,007_sd.pdf,:,1,,,
6393,007_sd.pdf,13.02.2018,0,,,
6394,007_sd.pdf,version,0,,,
6395,007_sd.pdf,(,1,,,
6396,007_sd.pdf,überarbeitung,0,,,
6397,007_sd.pdf,),1,,,
6398,007_sd.pdf,:,1,,,
6399,007_sd.pdf,18.1.0,0,,,
6400,007_sd.pdf,(,1,,,
6401,007_sd.pdf,18.0.0,0,,,
6402,007_sd.pdf,),1,,,
6403,007_sd.pdf,druckdatum,0,,,
6404,007_sd.pdf,:,1,,,
6405,007_sd.pdf,06.03.2018,0,,,
6406,007_sd.pdf,abschnitt,0,,,
6407,007_sd.pdf,1,0,,,
6408,007_sd.pdf,:,1,,,
6409,007_sd.pdf,bezeichnung,0,,,
6410,007_sd.pdf,des,0,,,
6411,007_sd.pdf,stoffs,0,,,
6412,007_sd.pdf,bzw,0,,,
6413,007_sd.pdf,.,1,,,
6414,007_sd.pdf,des,0,,,
6415,007_sd.pdf,gemischs,0,,,
6416,007_sd.pdf,und,0,,,
6417,007_sd.pdf,des,0,,,
6418,007_sd.pdf,unternehmens,0,,,
6419,007_sd.pdf,1.1,0,,,
6420,007_sd.pdf,produktidentifikator,0,,,
6421,007_sd.pdf,primaster,0,,,
6422,007_sd.pdf,-,0,,,
6423,007_sd.pdf,terpentinersatz,0,,,
6424,007_sd.pdf,1.2,0,,,
6425,007_sd.pdf,relevante,0,,,
6426,007_sd.pdf,identifizierte,0,,,
6427,007_sd.pdf,verwendungen,0,,,
6428,007_sd.pdf,des,0,,,
6429,007_sd.pdf,stoffs,0,,,
6430,007_sd.pdf,oder,0,,,
6431,007_sd.pdf,gemischs,0,,,
6432,007_sd.pdf,und,0,,,
6433,007_sd.pdf,verwendungen,0,,,
6434,007_sd.pdf,",",1,,,
6435,007_sd.pdf,von,0,,,
6436,007_sd.pdf,denen,0,,,
6437,007_sd.pdf,abgeraten,0,,,
6438,007_sd.pdf,wird,0,,,
6439,007_sd.pdf,relevante,0,,,
6440,007_sd.pdf,identifizierte,0,,,
6441,007_sd.pdf,verwendungen,0,,,
6442,007_sd.pdf,beschichtungen,0,,1.0,
6443,007_sd.pdf,und,0,,1.0,
6444,007_sd.pdf,farben,0,,1.0,
6445,007_sd.pdf,",",1,,1.0,
6446,007_sd.pdf,verdünner,0,,1.0,
6447,007_sd.pdf,",",1,,1.0,
6448,007_sd.pdf,entferner,0,,1.0,
6449,007_sd.pdf,lösungsmittel,0, relevante identifizierte verwendungen beschichtungen und farben verdünner entferner lösungsmittel,1.0,
6450,007_sd.pdf,1.3,0,,,
6451,007_sd.pdf,einzelheiten,0,,,
6452,007_sd.pdf,zum,0,,,
6453,007_sd.pdf,lieferanten,0,,,
6454,007_sd.pdf,",",1,,,
6455,007_sd.pdf,der,0,,,
6456,007_sd.pdf,das,0,,,
6457,007_sd.pdf,sicherheitsdatenblatt,0,,,
6458,007_sd.pdf,bereitstellt,0,,,
6459,007_sd.pdf,lieferant,0,,,
6460,007_sd.pdf,:,1,,,
6461,007_sd.pdf,chemische,0,,,
6462,007_sd.pdf,werke,0,,,
6463,007_sd.pdf,kluthe,0,,,
6464,007_sd.pdf,werk,0,,,
6465,007_sd.pdf,oberhausen,0,,,
6466,007_sd.pdf,straße,0,,,
6467,007_sd.pdf,:,1,,,
6468,007_sd.pdf,feldstraße,0,,,
6469,007_sd.pdf,55,0,,,
6470,007_sd.pdf,postleitzahl,0,,,
6471,007_sd.pdf,/,1,,,
6472,007_sd.pdf,ort,0,,,
6473,007_sd.pdf,:,1,,,
6474,007_sd.pdf,d,0,,,
6475,007_sd.pdf,46149,0,,,
6476,007_sd.pdf,oberhausen,0,,,
6477,007_sd.pdf,telefon,0,,,
6478,007_sd.pdf,:,1,,,
6479,007_sd.pdf,+49208,0,,,
6480,007_sd.pdf,/,1,,,
6481,007_sd.pdf,9948-166,0,,,
6482,007_sd.pdf,telefax,0,,,
6483,007_sd.pdf,:,1,,,
6484,007_sd.pdf,+49208,0,,,
6485,007_sd.pdf,/,1,,,
6486,007_sd.pdf,9948-151,0,,,
6487,007_sd.pdf,ansprechpartner,0,,,
6488,007_sd.pdf,für,0,,,
6489,007_sd.pdf,informationen,0,,,
6490,007_sd.pdf,:,1,,,
6491,007_sd.pdf,sds,0,,,
6492,007_sd.pdf,.,1,,,
6493,007_sd.pdf,ob@kluthe,0,,,
6494,007_sd.pdf,.,1,,,
6495,007_sd.pdf,com,0,,,
6496,007_sd.pdf,1.4,0,,,
6497,007_sd.pdf,notrufnummer,0,,,
6498,007_sd.pdf,+49177,0,,,
6499,007_sd.pdf,/,1,,,
6500,007_sd.pdf,2144737,0,,,
6501,007_sd.pdf,(,1,,,
6502,007_sd.pdf,24,0,,,
6503,007_sd.pdf,h,0,,,
6504,007_sd.pdf,),1,,,
6505,007_sd.pdf,abschnitt,0,,,
6506,007_sd.pdf,2,0,,,
6507,007_sd.pdf,:,1,,,
6508,007_sd.pdf,mögliche,0,,,
6509,007_sd.pdf,gefahren,0,,,
6510,007_sd.pdf,2.1,0,,,
6511,007_sd.pdf,einstufung,0,,,
6512,007_sd.pdf,des,0,,,
6513,007_sd.pdf,stoffs,0,,,
6514,007_sd.pdf,oder,0,,,
6515,007_sd.pdf,gemischs,0,,,
6516,007_sd.pdf,einstufung,0,,,
6517,007_sd.pdf,gemäß,0,,,
6518,007_sd.pdf,verordnung,0,,,
6519,007_sd.pdf,(,1,,,
6520,007_sd.pdf,eg,0,,,
6521,007_sd.pdf,),1,,,
6522,007_sd.pdf,nr,0,,,
6523,007_sd.pdf,.,1,,,
6524,007_sd.pdf,1272/2008,0,,,
6525,007_sd.pdf,[clp],0,,,
6526,007_sd.pdf,aquatic,0,,,
6527,007_sd.pdf,chronic,0,,,
6528,007_sd.pdf,3,0,,,
6529,007_sd.pdf,;,1,,,
6530,007_sd.pdf,h412,0,,,
6531,007_sd.pdf,-,0,,,
6532,007_sd.pdf,gewässergefährdend,0,,,
6533,007_sd.pdf,:,1,,,
6534,007_sd.pdf,chronisch,0,,,
6535,007_sd.pdf,3,0,,,
6536,007_sd.pdf,;,1,,,
6537,007_sd.pdf,schädlich,0,,,
6538,007_sd.pdf,für,0,,,
6539,007_sd.pdf,wasserorganismen,0,,,
6540,007_sd.pdf,",",1,,,
6541,007_sd.pdf,mit,0,,,
6542,007_sd.pdf,langfristiger,0,,,
6543,007_sd.pdf,wirkung,0,,,
6544,007_sd.pdf,.,1,,,
6545,007_sd.pdf,asp,0,,,
6546,007_sd.pdf,.,1,,,
6547,007_sd.pdf,tox,0,,,
6548,007_sd.pdf,.,1,,,
6549,007_sd.pdf,1,0,,,
6550,007_sd.pdf,;,1,,,
6551,007_sd.pdf,h304,0,,,
6552,007_sd.pdf,-,0,,,
6553,007_sd.pdf,aspirationsgefahr,0,,,
6554,007_sd.pdf,:,1,,,
6555,007_sd.pdf,kategorie,0,,,
6556,007_sd.pdf,1,0,,,
6557,007_sd.pdf,;,1,,,
6558,007_sd.pdf,kann,0,,,
6559,007_sd.pdf,bei,0,,,
6560,007_sd.pdf,verschlucken,0,,,
6561,007_sd.pdf,und,0,,,
6562,007_sd.pdf,eindringen,0,,,
6563,007_sd.pdf,in,0,,,
6564,007_sd.pdf,die,0,,,
6565,007_sd.pdf,atemwege,0,,,
6566,007_sd.pdf,tödlich,0,,,
6567,007_sd.pdf,sein,0,,,
6568,007_sd.pdf,.,1,,,
6569,007_sd.pdf,flam,0,,,
6570,007_sd.pdf,.,1,,,
6571,007_sd.pdf,liq,0,,,
6572,007_sd.pdf,.,1,,,
6573,007_sd.pdf,3,0,,,
6574,007_sd.pdf,;,1,,,
6575,007_sd.pdf,h226,0,,,
6576,007_sd.pdf,-,0,,,
6577,007_sd.pdf,entzündbare,0,,,
6578,007_sd.pdf,flüssigkeiten,0,,,
6579,007_sd.pdf,:,1,,,
6580,007_sd.pdf,kategorie,0,,,
6581,007_sd.pdf,3,0,,,
6582,007_sd.pdf,;,1,,,
6583,007_sd.pdf,flüssigkeit,0,,,
6584,007_sd.pdf,und,0,,,
6585,007_sd.pdf,dampf,0,,,
6586,007_sd.pdf,entzündbar,0,,,
6587,007_sd.pdf,.,1,,,
6588,007_sd.pdf,stot,0,,,
6589,007_sd.pdf,se,0,,,
6590,007_sd.pdf,3,0,,,
6591,007_sd.pdf,;,1,,,
6592,007_sd.pdf,h335,0,,,
6593,007_sd.pdf,-,0,,,
6594,007_sd.pdf,spezifische,0,,,
6595,007_sd.pdf,zielorgan-toxizität,0,,,
6596,007_sd.pdf,bei,0,,,
6597,007_sd.pdf,einmaliger,0,,,
6598,007_sd.pdf,exposition,0,,,
6599,007_sd.pdf,:,1,,,
6600,007_sd.pdf,kategorie,0,,,
6601,007_sd.pdf,3,0,,,
6602,007_sd.pdf,;,1,,,
6603,007_sd.pdf,kann,0,,,
6604,007_sd.pdf,die,0,,,
6605,007_sd.pdf,atemwege,0,,,
6606,007_sd.pdf,reizen,0,,,
6607,007_sd.pdf,.,1,,,
6608,007_sd.pdf,stot,0,,,
6609,007_sd.pdf,se,0,,,
6610,007_sd.pdf,3,0,,,
6611,007_sd.pdf,;,1,,,
6612,007_sd.pdf,h336,0,,,
6613,007_sd.pdf,-,0,,,
6614,007_sd.pdf,spezifische,0,,,
6615,007_sd.pdf,zielorgan-toxizität,0,,,
6616,007_sd.pdf,bei,0,,,
6617,007_sd.pdf,einmaliger,0,,,
6618,007_sd.pdf,exposition,0,,,
6619,007_sd.pdf,:,1,,,
6620,007_sd.pdf,kategorie,0,,,
6621,007_sd.pdf,3,0,,,
6622,007_sd.pdf,;,1,,,
6623,007_sd.pdf,kann,0,,,
6624,007_sd.pdf,schläfrigkeit,0,,,
6625,007_sd.pdf,und,0,,,
6626,007_sd.pdf,benommenheit,0,,,
6627,007_sd.pdf,verursachen,0,,,
6628,007_sd.pdf,.,1,,,
6629,007_sd.pdf,2.2,0,,,
6630,007_sd.pdf,kennzeichnungselemente,0,,,
6631,007_sd.pdf,kennzeichnung,0,,,
6632,007_sd.pdf,gemäß,0,,,
6633,007_sd.pdf,verordnung,0,,,
6634,007_sd.pdf,(,1,,,
6635,007_sd.pdf,eg,0,,,
6636,007_sd.pdf,),1,,,
6637,007_sd.pdf,nr,0,,,
6638,007_sd.pdf,.,1,,,
6639,007_sd.pdf,1272/2008,0,,,
6640,007_sd.pdf,[clp],0,,,
6641,007_sd.pdf,gefahrenpiktogramme,0,,,
6642,007_sd.pdf,flamme,0,,,
6643,007_sd.pdf,(,1,,,
6644,007_sd.pdf,ghs02,0,,,
6645,007_sd.pdf,),1,,,
6646,007_sd.pdf,·,0,,,
6647,007_sd.pdf,gesundheitsgefahr,0,,,
6648,007_sd.pdf,(,1,,,
6649,007_sd.pdf,ghs08,0,,,
6650,007_sd.pdf,),1,,,
6651,007_sd.pdf,·,0,,,
6652,007_sd.pdf,ausrufezeichen,0,,,
6653,007_sd.pdf,(,1,,,
6654,007_sd.pdf,ghs07,0,,,
6655,007_sd.pdf,),1,,,
6656,007_sd.pdf,signalwort,0,,,
6657,007_sd.pdf,gefahr,0,,,
6658,007_sd.pdf,gefahrbestimmende,0,,,
6659,007_sd.pdf,komponenten,0,,,
6660,007_sd.pdf,zur,0,,,
6661,007_sd.pdf,etikettierung,0,,,
6662,007_sd.pdf,kohlenwasserstoffe,0,,,
6663,007_sd.pdf,",",1,,,
6664,007_sd.pdf,c9-c10,0,,,
6665,007_sd.pdf,",",1,,,
6666,007_sd.pdf,n-alkane,0,,,
6667,007_sd.pdf,",",1,,,
6668,007_sd.pdf,iso-alkane,0,,,
6669,007_sd.pdf,",",1,,,
6670,007_sd.pdf,cyclische,0,,,
6671,007_sd.pdf,verbindungen,0,,,
6672,007_sd.pdf,",",1,,,
6673,007_sd.pdf,<,0,,,
6674,007_sd.pdf,2,0,,,
6675,007_sd.pdf,%,1,,,
6676,007_sd.pdf,aromaten,0,,,
6677,007_sd.pdf,;,1,,,
6678,007_sd.pdf,eg-nr,0,,,
6679,007_sd.pdf,.,1,,,
6680,007_sd.pdf,:,1,,,
6681,007_sd.pdf,927-,0,,,
6682,007_sd.pdf,241-2,0,,,
6683,007_sd.pdf,kohlenwasserstoffe,0,,,
6684,007_sd.pdf,",",1,,,
6685,007_sd.pdf,c9,0,,,
6686,007_sd.pdf,",",1,,,
6687,007_sd.pdf,aromaten,0,,,
6688,007_sd.pdf,;,1,,,
6689,007_sd.pdf,eg-nr,0,,,
6690,007_sd.pdf,.,1,,,
6691,007_sd.pdf,:,1,,,
6692,007_sd.pdf,918-668-5,0,,,
6693,007_sd.pdf,gefahrenhinweise,0,,,
6694,007_sd.pdf,h226,0,,,
6695,007_sd.pdf,flüssigkeit,0,,,
6696,007_sd.pdf,und,0,,,
6697,007_sd.pdf,dampf,0,,,
6698,007_sd.pdf,entzündbar,0,,,
6699,007_sd.pdf,.,1,,,
6700,007_sd.pdf,h304,0,,,
6701,007_sd.pdf,kann,0,,,
6702,007_sd.pdf,bei,0,,,
6703,007_sd.pdf,verschlucken,0,,,
6704,007_sd.pdf,und,0,,,
6705,007_sd.pdf,eindringen,0,,,
6706,007_sd.pdf,in,0,,,
6707,007_sd.pdf,die,0,,,
6708,007_sd.pdf,atemwege,0,,,
6709,007_sd.pdf,tödlich,0,,,
6710,007_sd.pdf,sein,0,,,
6711,007_sd.pdf,.,1,,,
6712,007_sd.pdf,h335,0,,,
6713,007_sd.pdf,kann,0,,,
6714,007_sd.pdf,die,0,,,
6715,007_sd.pdf,atemwege,0,,,
6716,007_sd.pdf,reizen,0,,,
6717,007_sd.pdf,.,1,,,
6718,007_sd.pdf,h336,0,,,
6719,007_sd.pdf,kann,0,,,
6720,007_sd.pdf,schläfrigkeit,0,,,
6721,007_sd.pdf,und,0,,,
6722,007_sd.pdf,benommenheit,0,,,
6723,007_sd.pdf,verursachen,0,,,
6724,007_sd.pdf,.,1,,,
6725,007_sd.pdf,h412,0,,,
6726,007_sd.pdf,schädlich,0,,,
6727,007_sd.pdf,für,0,,,
6728,007_sd.pdf,wasserorganismen,0,,,
6729,007_sd.pdf,",",1,,,
6730,007_sd.pdf,mit,0,,,
6731,007_sd.pdf,langfristiger,0,,,
6732,007_sd.pdf,wirkung,0,,,
6733,007_sd.pdf,.,1,,,
6734,007_sd.pdf,seite,0,,,
6735,007_sd.pdf,:,1,,,
6736,007_sd.pdf,1,0,,,
6737,007_sd.pdf,/,1,,,
6738,007_sd.pdf,10,0,,,
6739,007_sd.pdf,(,1,,,
6740,007_sd.pdf,de,0,,,
6741,007_sd.pdf,/,1,,,
6742,007_sd.pdf,d,0,,,
6743,007_sd.pdf,),1,,,
6744,007_sd.pdf,sicherheitsdatenblatt,0,,,
6745,007_sd.pdf,gemäß,0,,,
6746,007_sd.pdf,verordnung,0,,,
6747,007_sd.pdf,(,1,,,
6748,007_sd.pdf,eg,0,,,
6749,007_sd.pdf,),1,,,
6750,007_sd.pdf,nr,0,,,
6751,007_sd.pdf,.,1,,,
6752,007_sd.pdf,1907/2006,0,,,
6753,007_sd.pdf,(,1,,,
6754,007_sd.pdf,reach,0,,,
6755,007_sd.pdf,),1,,,
6756,007_sd.pdf,handelsname,0,,,
6757,007_sd.pdf,:,1,,,
6758,007_sd.pdf,primaster,0,,,
6759,007_sd.pdf,-,0,,,
6760,007_sd.pdf,terpentinersatz,0,,,
6761,007_sd.pdf,bearbeitungsdatum,0,,,
6762,007_sd.pdf,:,1,,,
6763,007_sd.pdf,13.02.2018,0,,,
6764,007_sd.pdf,version,0,,,
6765,007_sd.pdf,(,1,,,
6766,007_sd.pdf,überarbeitung,0,,,
6767,007_sd.pdf,),1,,,
6768,007_sd.pdf,:,1,,,
6769,007_sd.pdf,18.1.0,0,,,
6770,007_sd.pdf,(,1,,,
6771,007_sd.pdf,18.0.0,0,,,
6772,007_sd.pdf,),1,,,
6773,007_sd.pdf,druckdatum,0,,,
6774,007_sd.pdf,:,1,,,
6775,007_sd.pdf,06.03.2018,0,,,
6776,007_sd.pdf,sicherheitshinweise,0,,,
6777,007_sd.pdf,p102,0,,,
6778,007_sd.pdf,darf,0,,,
6779,007_sd.pdf,nicht,0,,,
6780,007_sd.pdf,in,0,,,
6781,007_sd.pdf,die,0,,,
6782,007_sd.pdf,hände,0,,,
6783,007_sd.pdf,von,0,,,
6784,007_sd.pdf,kindern,0,,,
6785,007_sd.pdf,gelangen,0,,,
6786,007_sd.pdf,.,1,,,
6787,007_sd.pdf,p101,0,,,
6788,007_sd.pdf,ist,0,,,
6789,007_sd.pdf,ärztlicher,0,,,
6790,007_sd.pdf,rat,0,,,
6791,007_sd.pdf,erforderlich,0,,,
6792,007_sd.pdf,",",1,,,
6793,007_sd.pdf,verpackung,0,,,
6794,007_sd.pdf,oder,0,,,
6795,007_sd.pdf,kennzeichnungsetikett,0,,,
6796,007_sd.pdf,bereithalten,0,,,
6797,007_sd.pdf,.,1,,,
6798,007_sd.pdf,p210,0,,,
6799,007_sd.pdf,von,0,,,
6800,007_sd.pdf,hitze,0,,,
6801,007_sd.pdf,",",1,,,
6802,007_sd.pdf,heißen,0,,,
6803,007_sd.pdf,oberflächen,0,,,
6804,007_sd.pdf,",",1,,,
6805,007_sd.pdf,funken,0,,,
6806,007_sd.pdf,",",1,,,
6807,007_sd.pdf,offenen,0,,,
6808,007_sd.pdf,flammen,0,,,
6809,007_sd.pdf,sowie,0,,,
6810,007_sd.pdf,anderen,0,,,
6811,007_sd.pdf,zündquellenarten,0,,,
6812,007_sd.pdf,fernhalten,0,,,
6813,007_sd.pdf,.,1,,,
6814,007_sd.pdf,nicht,0,,,
6815,007_sd.pdf,rauchen,0,,,
6816,007_sd.pdf,.,1,,,
6817,007_sd.pdf,p331,0,,,
6818,007_sd.pdf,kein,0,,,
6819,007_sd.pdf,erbrechen,0,,,
6820,007_sd.pdf,herbeiführen,0,,,
6821,007_sd.pdf,.,1,,,
6822,007_sd.pdf,p405,0,,,
6823,007_sd.pdf,unter,0,,,
6824,007_sd.pdf,verschluss,0,,,
6825,007_sd.pdf,aufbewahren,0,,,
6826,007_sd.pdf,.,1,,,
6827,007_sd.pdf,p501,0,,,
6828,007_sd.pdf,inhalt,0,,,
6829,007_sd.pdf,/,1,,,
6830,007_sd.pdf,behälter,0,,,
6831,007_sd.pdf,gemäß,0,,,
6832,007_sd.pdf,den,0,,,
6833,007_sd.pdf,lokalen,0,,,
6834,007_sd.pdf,vorschriften,0,,,
6835,007_sd.pdf,der,0,,,
6836,007_sd.pdf,entsorgung,0,,,
6837,007_sd.pdf,zuführen,0,,,
6838,007_sd.pdf,.,1,,,
6839,007_sd.pdf,ergänzende,0,,,
6840,007_sd.pdf,gefahrenmerkmale,0,,,
6841,007_sd.pdf,(,1,,,
6842,007_sd.pdf,eu,0,,,
6843,007_sd.pdf,),1,,,
6844,007_sd.pdf,euh066,0,,,
6845,007_sd.pdf,wiederholter,0,,,
6846,007_sd.pdf,kontakt,0,,,
6847,007_sd.pdf,kann,0,,,
6848,007_sd.pdf,zu,0,,,
6849,007_sd.pdf,spröder,0,,,
6850,007_sd.pdf,oder,0,,,
6851,007_sd.pdf,rissiger,0,,,
6852,007_sd.pdf,haut,0,,,
6853,007_sd.pdf,führen,0,,,
6854,007_sd.pdf,.,1,,,
6855,007_sd.pdf,zusätzliche,0,,,
6856,007_sd.pdf,hinweise,0,,,
6857,007_sd.pdf,p240,0,,,
6858,007_sd.pdf,-,0,,,
6859,007_sd.pdf,behälter,0,,,
6860,007_sd.pdf,und,0,,,
6861,007_sd.pdf,zu,0,,,
6862,007_sd.pdf,befüllende,0,,,
6863,007_sd.pdf,anlage,0,,,
6864,007_sd.pdf,erden,0,,,
6865,007_sd.pdf,.,1,,,
6866,007_sd.pdf,p241,0,,,
6867,007_sd.pdf,-,0,,,
6868,007_sd.pdf,explosionsgeschützte,0,,,
6869,007_sd.pdf,elektrische,0,,,
6870,007_sd.pdf,geräte,0,,,
6871,007_sd.pdf,/,1,,,
6872,007_sd.pdf,lüftungsanlagen,0,,,
6873,007_sd.pdf,/,1,,,
6874,007_sd.pdf,beleuchtungsanlagen,0,,,
6875,007_sd.pdf,verwenden,0,,,
6876,007_sd.pdf,.,1,,,
6877,007_sd.pdf,p242,0,,,
6878,007_sd.pdf,-,0,,,
6879,007_sd.pdf,nur,0,,,
6880,007_sd.pdf,funkenfreies,0,,,
6881,007_sd.pdf,werkzeug,0,,,
6882,007_sd.pdf,verwenden,0,,,
6883,007_sd.pdf,.,1,,,
6884,007_sd.pdf,p243,0,,,
6885,007_sd.pdf,-,0,,,
6886,007_sd.pdf,maßnahmen,0,,,
6887,007_sd.pdf,gegen,0,,,
6888,007_sd.pdf,elektrostatische,0,,,
6889,007_sd.pdf,entladungen,0,,,
6890,007_sd.pdf,treffen,0,,,
6891,007_sd.pdf,.,1,,,
6892,007_sd.pdf,2.3,0,,,
6893,007_sd.pdf,sonstige,0,,,
6894,007_sd.pdf,gefahren,0,,,
6895,007_sd.pdf,keine,0,,,
6896,007_sd.pdf,abschnitt,0,,,
6897,007_sd.pdf,3,0,,,
6898,007_sd.pdf,:,1,,,
