,doc,Page,Ycord_first,Xcord_first,font_size,font_name,Object,Textbox,word,special_char,ycord_average,word_low,chapter,subchapter,date_nr,date_string,date,date_stopword,version,directive,signal,usecase_part,usecase,chem,chapter 3.2,company_name,company,label
680,001_sd.pdf,2,179.601,334.751,9,CAAAAA+ArialMT,17,12,entsprechend,0,179.601,entsprechend,,,,,,,,,,,,,,,,
681,001_sd.pdf,2,179.601,392.135,9,CAAAAA+ArialMT,17,12,den,0,179.601,den,,,,,,,,,,,,,,,,
682,001_sd.pdf,2,179.601,409.82,9,CAAAAA+ArialMT,17,12,örtlichen,0,179.601,örtlichen,,,,,,,,,,,,,,,,
683,001_sd.pdf,2,179.601,446.585,9,CAAAAA+ArialMT,17,12,behördlichen,0,179.601,behördlichen,,,,,,,,,,,,,,,,
684,001_sd.pdf,2,169.40099999999998,95.0,9,CAAAAA+ArialMT,17,13,Vorschriften,0,169.40099999999998,vorschriften,,,,,,,,,,,,,,,,
685,001_sd.pdf,2,169.40099999999998,145.35500000000005,9,CAAAAA+ArialMT,17,13,entsorgt,0,169.40099999999998,entsorgt,,,,,,,,,,,,,,,,
686,001_sd.pdf,2,169.40099999999998,180.635,9,CAAAAA+ArialMT,17,13,werden,0,169.40099999999998,werden,,,,,,,,,,,,,,,,
687,001_sd.pdf,2,169.40099999999998,210.03800000000004,9,CAAAAA+ArialMT,17,13,.,1,169.40099999999998,.,,,,,,,,,,,,,,,,
688,001_sd.pdf,3,767.7460000000002,58.3,14,CAAAAA+ArialMT,1,1,Sicherheitsdatenblatt,0,768.1680000000001,sicherheitsdatenblatt,,,,,,,,,,,,,,,,
689,001_sd.pdf,3,767.7460000000002,193.428,14,CAAAAA+ArialMT,1,1,gemäß,0,768.1680000000001,gemäß,,,,,,,,,,,,,,,,
690,001_sd.pdf,3,767.7460000000002,240.874,14,CAAAAA+ArialMT,1,1,EU-Verordnung,0,768.1680000000001,eu-verordnung,,,,,,,,,,,,,,,,
691,001_sd.pdf,3,767.7460000000002,341.408,14,CAAAAA+ArialMT,1,1,2015/830,0,768.1680000000001,2015/830,,,,,,,,,,,,,,,,
692,001_sd.pdf,3,768.59,479.4,10,CAAAAA+ArialMT,3,1,Seite,0,768.1680000000001,seite,,,,,,,,,,,,,,,,
693,001_sd.pdf,3,768.59,504.7,10,CAAAAA+ArialMT,3,1,3,0,768.1680000000001,3,,,,,,,,,,,,,,,,
694,001_sd.pdf,3,768.59,512.9,10,CAAAAA+ArialMT,3,1,von,0,768.1680000000001,von,,,,,,,,,,,,,,,,
695,001_sd.pdf,3,768.59,531.7,10,CAAAAA+ArialMT,3,1,6,0,768.1680000000001,6,,,,,,,,,,,,,,,,
696,001_sd.pdf,3,748.5010000000001,64.0,9,BAAAAA+Arial-BoldMT,1,2,Handelsname,0,748.5010000000001,handelsname,,,,,,,,,,,,,,,,
697,001_sd.pdf,3,748.5010000000001,122.65299999999999,9,BAAAAA+Arial-BoldMT,1,2,:,1,748.5010000000001,:,,,,,,,,,,,,,,,,
698,001_sd.pdf,3,748.5010000000001,128.143,9,BAAAAA+Arial-BoldMT,1,2,Premium,0,748.5010000000001,premium,,,,,,,,,,,,,,,,
699,001_sd.pdf,3,748.5010000000001,169.3,9,BAAAAA+Arial-BoldMT,1,2,KoiStabil,0,748.5010000000001,koistabil,,,,,,,,,,,,,,,,
700,001_sd.pdf,3,738.1010000000001,64.0,9,CAAAAA+ArialMT,1,3,Hersteller,0,738.1010000000001,hersteller,,,,,,,,,,,,,,,,
701,001_sd.pdf,3,738.1010000000001,105.256,9,CAAAAA+ArialMT,1,3,/,1,738.1010000000001,/,,,,,,,,,,,,,,,,
702,001_sd.pdf,3,738.1010000000001,110.24200000000002,9,CAAAAA+ArialMT,1,3,Lieferant,0,738.1010000000001,lieferant,,,,,,,,,,,,,,,,
703,001_sd.pdf,3,738.1010000000001,145.52200000000005,9,CAAAAA+ArialMT,1,3,:,1,738.1010000000001,:,,,,,,,,,,,,,,,,
704,001_sd.pdf,3,738.1010000000001,150.60700000000003,9,CAAAAA+ArialMT,1,3,Söll,0,738.1010000000001,söll,,,,,,,,,,,,,,,,
705,001_sd.pdf,3,738.1010000000001,168.18400000000003,9,CAAAAA+ArialMT,1,3,GmbH,0,738.1010000000001,gmbh,,,,,,,,,,,,,,,,
706,001_sd.pdf,3,738.1010000000001,194.3,9,CAAAAA+ArialMT,1,3,",",1,738.1010000000001,",",,,,,,,,,,,,,,,,
707,001_sd.pdf,3,738.1010000000001,199.385,9,CAAAAA+ArialMT,1,3,Fuhrmannstr,0,738.1010000000001,fuhrmannstr,,,,,,,,,,,,,,,,
708,001_sd.pdf,3,738.1010000000001,250.154,9,CAAAAA+ArialMT,1,3,.,1,738.1010000000001,.,,,,,,,,,,,,,,,,
709,001_sd.pdf,3,738.1010000000001,255.23900000000003,9,CAAAAA+ArialMT,1,3,"6,",0,738.1010000000001,"6,",,,,,,,,,,,,,,,,
710,001_sd.pdf,3,738.1010000000001,265.32800000000003,9,CAAAAA+ArialMT,1,3,D-,0,738.1010000000001,d-,,,,,,,,,,,,,,,,
711,001_sd.pdf,3,738.1010000000001,277.31600000000003,9,CAAAAA+ArialMT,1,3,95030,0,738.1010000000001,95030,,,,,,,,,,,,,,,,
712,001_sd.pdf,3,738.1010000000001,305.009,9,CAAAAA+ArialMT,1,3,Hof,0,738.1010000000001,hof,,,,,,,,,,,,,,,,
713,001_sd.pdf,3,727.5010000000001,64.0,9,CAAAAA+ArialMT,1,4,Telefon,0,727.5010000000001,telefon,,,,,,,,,,,,,,,,
714,001_sd.pdf,3,727.5010000000001,93.196,9,CAAAAA+ArialMT,1,4,:,1,727.5010000000001,:,,,,,,,,,,,,,,,,
715,001_sd.pdf,3,727.5010000000001,98.2,9,CAAAAA+ArialMT,1,4,+49,0,727.5010000000001,+49,,,,,,,,,,,,,,,,
716,001_sd.pdf,3,727.5010000000001,116.083,9,CAAAAA+ArialMT,1,4,-,1,727.5010000000001,-,,,,,,,,,,,,,,,,
717,001_sd.pdf,3,727.5010000000001,121.573,9,CAAAAA+ArialMT,1,4,9281-72850,0,727.5010000000001,9281-72850,,,,,,,,,,,,,,,,
718,001_sd.pdf,3,727.5010000000001,169.9,9,CAAAAA+ArialMT,1,4,",",1,727.5010000000001,",",,,,,,,,,,,,,,,,
719,001_sd.pdf,3,727.5010000000001,174.39100000000005,9,CAAAAA+ArialMT,1,4,Ausstellungsdatum,0,727.5010000000001,ausstellungsdatum,,,,,,,,,,,,,,,,
720,001_sd.pdf,3,727.5010000000001,251.02599999999998,9,CAAAAA+ArialMT,1,4,:,1,727.5010000000001,:,,,,,,,,,,,,,,,,
721,001_sd.pdf,3,727.5010000000001,256.2,9,CAAAAA+ArialMT,1,4,10.11.2017,0,727.5010000000001,10.11.2017,,,,,,,,,,,,,,,,
722,001_sd.pdf,3,727.5010000000001,303.3,9,CAAAAA+ArialMT,1,4,Ersatz,0,727.5010000000001,ersatz,,,,,,,,,,,,,,,,
723,001_sd.pdf,3,727.5010000000001,331.38,9,CAAAAA+ArialMT,1,4,für,0,727.5010000000001,für,,,,,,,,,,,,,,,,
724,001_sd.pdf,3,727.5010000000001,344.36699999999996,9,CAAAAA+ArialMT,1,4,das,0,727.5010000000001,das,,,,,,,,,,,,,,,,
725,001_sd.pdf,3,727.5010000000001,361.548,9,CAAAAA+ArialMT,1,4,Datenblatt,0,727.5010000000001,datenblatt,,,,,,,,,,,,,,,,
726,001_sd.pdf,3,727.5010000000001,405.31500000000005,9,CAAAAA+ArialMT,1,4,von,0,727.5010000000001,von,,,,,,,,,,,,,,,,
727,001_sd.pdf,3,727.5010000000001,419.823,9,CAAAAA+ArialMT,1,4,:,1,727.5010000000001,:,,,,,,,,,,,,,,,,
728,001_sd.pdf,3,727.5010000000001,425.0,9,CAAAAA+ArialMT,1,4,20.11.2015,0,727.5010000000001,20.11.2015,,,,,,,,,,,,,,,,
729,001_sd.pdf,3,708.39,59.3,10,BAAAAA+Arial-BoldMT,1,5,ABSCHNITT,0,708.39,abschnitt,chapter,,,,,,,,,,,,,,,chapter
730,001_sd.pdf,3,708.39,119.55,10,BAAAAA+Arial-BoldMT,1,5,6,0,708.39,6,chapter,,,,,,,,,,,,,,,chapter
731,001_sd.pdf,3,708.39,125.05,10,BAAAAA+Arial-BoldMT,1,5,:,1,708.39,:,chapter,,,,,,,,,,,,,,,chapter
732,001_sd.pdf,3,708.39,131.14,10,BAAAAA+Arial-BoldMT,1,5,Maßnahmen,0,708.39,maßnahmen,chapter,,,,,,,,,,,,,,,chapter
733,001_sd.pdf,3,708.39,192.29,10,BAAAAA+Arial-BoldMT,1,5,bei,0,708.39,bei,chapter,,,,,,,,,,,,,,,chapter
734,001_sd.pdf,3,708.39,209.47000000000003,10,BAAAAA+Arial-BoldMT,1,5,unbeabsichtigter,0,708.39,unbeabsichtigter,chapter,,,,,,,,,,,,,,,chapter
735,001_sd.pdf,3,708.39,292.4900000000001,10,BAAAAA+Arial-BoldMT,1,5,Freisetzung,0,708.39,freisetzung,chapter,,,,,,,,,,,,,,,chapter
736,001_sd.pdf,3,697.1010000000001,58.3,9,CAAAAA+ArialMT,1,6,6.1,0,696.7454444444444,6.1,,,,,,,,,,,,,,,,
737,001_sd.pdf,3,696.701,95.0,9,BAAAAA+Arial-BoldMT,2,1,Personenbezogene,0,696.7454444444444,personenbezogene,,,,,,,,,,,,,,,,
738,001_sd.pdf,3,696.701,180.32,9,BAAAAA+Arial-BoldMT,2,1,Vorsichtsmaßnahmen,0,696.7454444444444,vorsichtsmaßnahmen,,,,,,,,,,,,,,,,
739,001_sd.pdf,3,696.701,273.947,9,BAAAAA+Arial-BoldMT,2,1,",",1,696.7454444444444,",",,,,,,,,,,,,,,,,
740,001_sd.pdf,3,696.701,279.03200000000004,9,BAAAAA+Arial-BoldMT,2,1,Schutzausrüstungen,0,696.7454444444444,schutzausrüstungen,,,,,,,,,,,,,,,,
741,001_sd.pdf,3,696.701,370.84100000000007,9,BAAAAA+Arial-BoldMT,2,1,und,0,696.7454444444444,und,,,,,,,,,,,,,,,,
742,001_sd.pdf,3,696.701,389.90300000000013,9,BAAAAA+Arial-BoldMT,2,1,in,0,696.7454444444444,in,,,,,,,,,,,,,,,,
743,001_sd.pdf,3,696.701,400.37900000000013,9,BAAAAA+Arial-BoldMT,2,1,Notfällen,0,696.7454444444444,notfällen,,,,,,,,,,,,,,,,
744,001_sd.pdf,3,696.701,441.5360000000002,9,BAAAAA+Arial-BoldMT,2,1,anzuwendende,0,696.7454444444444,anzuwendende,,,,,,,,,,,,,,,,
745,001_sd.pdf,3,685.9010000000001,95.0,9,BAAAAA+Arial-BoldMT,2,2,Verfahren,0,685.9010000000001,verfahren,,,,,,,,,,,,,,,,
746,001_sd.pdf,3,675.5010000000001,95.0,9,CAAAAA+ArialMT,2,3,Siehe,0,675.5010000000001,siehe,,,,,,,,,,,,,,,,
747,001_sd.pdf,3,675.5010000000001,120.686,9,CAAAAA+ArialMT,2,3,Kapitel,0,675.5010000000001,kapitel,,,,,,,,,,,,,,,,
748,001_sd.pdf,3,675.5010000000001,150.863,9,CAAAAA+ArialMT,2,3,8.2.2,0,675.5010000000001,8.2.2,,,,,,,,,,,,,,,,
749,001_sd.pdf,3,655.101,58.3,9,CAAAAA+ArialMT,4,1,6.2,0,654.9010000000002,6.2,,,,,,,,,,,,,,,,
750,001_sd.pdf,3,654.701,95.0,9,BAAAAA+Arial-BoldMT,7,1,Umweltschutzmaßnahmen,0,654.9010000000002,umweltschutzmaßnahmen,,,,,,,,,,,,,,,,
751,001_sd.pdf,3,644.3009999999999,95.0,9,CAAAAA+ArialMT,7,2,Gewässer,0,644.3009999999999,gewässer,,,,,,,,,,,,,,,,
752,001_sd.pdf,3,644.3009999999999,138.07399999999998,9,CAAAAA+ArialMT,7,2,nicht,0,644.3009999999999,nicht,,,,,,,,,,,,,,,,
753,001_sd.pdf,3,644.3009999999999,159.755,9,CAAAAA+ArialMT,7,2,verunreinigen,0,644.3009999999999,verunreinigen,,,,,,,,,,,,,,,,
754,001_sd.pdf,3,644.3009999999999,214.54700000000003,9,CAAAAA+ArialMT,7,2,.,1,644.3009999999999,.,,,,,,,,,,,,,,,,
755,001_sd.pdf,3,644.3009999999999,219.6320000000001,9,CAAAAA+ArialMT,7,2,Wenn,0,644.3009999999999,wenn,,,,,,,,,,,,,,,,
756,001_sd.pdf,3,644.3009999999999,246.11000000000004,9,CAAAAA+ArialMT,7,2,größere,0,644.3009999999999,größere,,,,,,,,,,,,,,,,
757,001_sd.pdf,3,644.3009999999999,280.29200000000003,9,CAAAAA+ArialMT,7,2,Mengen,0,644.3009999999999,mengen,,,,,,,,,,,,,,,,
758,001_sd.pdf,3,644.3009999999999,315.293,9,CAAAAA+ArialMT,7,2,verschütteten,0,644.3009999999999,verschütteten,,,,,,,,,,,,,,,,
759,001_sd.pdf,3,644.3009999999999,372.155,9,CAAAAA+ArialMT,7,2,Materials,0,644.3009999999999,materials,,,,,,,,,,,,,,,,
760,001_sd.pdf,3,644.3009999999999,411.2240000000001,9,CAAAAA+ArialMT,7,2,nicht,0,644.3009999999999,nicht,,,,,,,,,,,,,,,,
761,001_sd.pdf,3,644.3009999999999,432.89599999999996,9,CAAAAA+ArialMT,7,2,eingedämmt,0,644.3009999999999,eingedämmt,,,,,,,,,,,,,,,,
762,001_sd.pdf,3,644.3009999999999,485.35699999999997,9,CAAAAA+ArialMT,7,2,werden,0,644.3009999999999,werden,,,,,,,,,,,,,,,,
763,001_sd.pdf,3,634.101,95.0,9,CAAAAA+ArialMT,7,3,können,0,634.101,können,,,,,,,,,,,,,,,,
764,001_sd.pdf,3,634.101,124.7,9,CAAAAA+ArialMT,7,3,",",1,634.101,",",,,,,,,,,,,,,,,,
765,001_sd.pdf,3,634.101,129.785,9,CAAAAA+ArialMT,7,3,sollen,0,634.101,sollen,,,,,,,,,,,,,,,,
766,001_sd.pdf,3,634.101,156.065,9,CAAAAA+ArialMT,7,3,die,0,634.101,die,,,,,,,,,,,,,,,,
767,001_sd.pdf,3,634.101,170.65400000000002,9,CAAAAA+ArialMT,7,3,lokalen,0,634.101,lokalen,,,,,,,,,,,,,,,,
768,001_sd.pdf,3,634.101,201.92900000000003,9,CAAAAA+ArialMT,7,3,Behörden,0,634.101,behörden,,,,,,,,,,,,,,,,
769,001_sd.pdf,3,634.101,243.70700000000005,9,CAAAAA+ArialMT,7,3,benachrichtigt,0,634.101,benachrichtigt,,,,,,,,,,,,,,,,
770,001_sd.pdf,3,634.101,302.6749999999999,9,CAAAAA+ArialMT,7,3,werden,0,634.101,werden,,,,,,,,,,,,,,,,
771,001_sd.pdf,3,634.101,332.1769999999999,9,CAAAAA+ArialMT,7,3,.,1,634.101,.,,,,,,,,,,,,,,,,
772,001_sd.pdf,3,623.901,58.3,9,CAAAAA+ArialMT,5,1,6.3,0,623.5509999999999,6.3,,,,,,,,,,,,,,,,
773,001_sd.pdf,3,623.501,95.0,9,BAAAAA+Arial-BoldMT,7,4,Methoden,0,623.5509999999999,methoden,,,,,,,,,,,,,,,,
774,001_sd.pdf,3,623.501,140.153,9,BAAAAA+Arial-BoldMT,7,4,und,0,623.5509999999999,und,,,,,,,,,,,,,,,,
775,001_sd.pdf,3,623.501,159.215,9,BAAAAA+Arial-BoldMT,7,4,Material,0,623.5509999999999,material,,,,,,,,,,,,,,,,
776,001_sd.pdf,3,623.501,195.89,9,BAAAAA+Arial-BoldMT,7,4,für,0,623.5509999999999,für,,,,,,,,,,,,,,,,
777,001_sd.pdf,3,623.501,210.37099999999998,9,BAAAAA+Arial-BoldMT,7,4,Rückhaltung,0,623.5509999999999,rückhaltung,,,,,,,,,,,,,,,,
778,001_sd.pdf,3,623.501,267.593,9,BAAAAA+Arial-BoldMT,7,4,und,0,623.5509999999999,und,,,,,,,,,,,,,,,,
779,001_sd.pdf,3,623.501,286.6550000000001,9,BAAAAA+Arial-BoldMT,7,4,Reinigung,0,623.5509999999999,reinigung,,,,,,,,,,,,,,,,
780,001_sd.pdf,3,613.101,95.0,9,CAAAAA+ArialMT,7,5,Mechanisch,0,613.101,mechanisch,,,,,,,,,,,,,,,,
781,001_sd.pdf,3,613.101,145.679,9,CAAAAA+ArialMT,7,5,aufnehmen,0,613.101,aufnehmen,,,,,,,,,,,,,,,,
782,001_sd.pdf,3,613.101,191.0480000000001,9,CAAAAA+ArialMT,7,5,.,1,613.101,.,,,,,,,,,,,,,,,,
783,001_sd.pdf,3,613.101,196.03400000000005,9,CAAAAA+ArialMT,7,5,Staubbildung,0,613.101,staubbildung,,,,,,,,,,,,,,,,
784,001_sd.pdf,3,613.101,251.49200000000002,9,CAAAAA+ArialMT,7,5,vermeiden,0,613.101,vermeiden,,,,,,,,,,,,,,,,
785,001_sd.pdf,3,613.101,293.6749999999999,9,CAAAAA+ArialMT,7,5,.,1,613.101,.,,,,,,,,,,,,,,,,
786,001_sd.pdf,3,613.101,298.76,9,CAAAAA+ArialMT,7,5,Mit,0,613.101,mit,,,,,,,,,,,,,,,,
787,001_sd.pdf,3,613.101,313.14199999999994,9,CAAAAA+ArialMT,7,5,reichlich,0,613.101,reichlich,,,,,,,,,,,,,,,,
788,001_sd.pdf,3,613.101,348.90799999999984,9,CAAAAA+ArialMT,7,5,Wasser,0,613.101,wasser,,,,,,,,,,,,,,,,
789,001_sd.pdf,3,613.101,382.27999999999986,9,CAAAAA+ArialMT,7,5,nachspülen,0,613.101,nachspülen,,,,,,,,,,,,,,,,
790,001_sd.pdf,3,613.101,428.666,9,CAAAAA+ArialMT,7,5,.,1,613.101,.,,,,,,,,,,,,,,,,
791,001_sd.pdf,3,602.901,58.3,9,CAAAAA+ArialMT,6,1,*,1,602.901,*,,,,,,,,,,,,,,,,
792,001_sd.pdf,3,602.901,95.0,9,CAAAAA+ArialMT,7,6,Ist,0,602.901,ist,,,,,,,,,,,,,,,,
793,001_sd.pdf,3,602.901,107.07799999999999,9,CAAAAA+ArialMT,7,6,eine,0,602.901,eine,,,,,,,,,,,,,,,,
794,001_sd.pdf,3,602.901,126.76100000000001,9,CAAAAA+ArialMT,7,6,Wiederverwertung,0,602.901,wiederverwertung,,,,,,,,,,,,,,,,
795,001_sd.pdf,3,602.901,202.91900000000004,9,CAAAAA+ArialMT,7,6,nicht,0,602.901,nicht,,,,,,,,,,,,,,,,
796,001_sd.pdf,3,602.901,224.60000000000005,9,CAAAAA+ArialMT,7,6,möglich,0,602.901,möglich,,,,,,,,,,,,,,,,
797,001_sd.pdf,3,602.901,255.875,9,CAAAAA+ArialMT,7,6,",",1,602.901,",",,,,,,,,,,,,,,,,
798,001_sd.pdf,3,602.901,260.96,9,CAAAAA+ArialMT,7,6,unter,0,602.901,unter,,,,,,,,,,,,,,,,
799,001_sd.pdf,3,602.901,284.045,9,CAAAAA+ArialMT,7,6,Beachtung,0,602.901,beachtung,,,,,,,,,,,,,,,,
800,001_sd.pdf,3,602.901,329.9179999999999,9,CAAAAA+ArialMT,7,6,der,0,602.901,der,,,,,,,,,,,,,,,,
801,001_sd.pdf,3,602.901,345.5149999999999,9,CAAAAA+ArialMT,7,6,örtlichen,0,602.901,örtlichen,,,,,,,,,,,,,,,,
802,001_sd.pdf,3,602.901,382.27999999999986,9,CAAAAA+ArialMT,7,6,behördlichen,0,602.901,behördlichen,,,,,,,,,,,,,,,,
803,001_sd.pdf,3,602.901,436.7479999999998,9,CAAAAA+ArialMT,7,6,Vorschriften,0,602.901,vorschriften,,,,,,,,,,,,,,,,
804,001_sd.pdf,3,602.901,487.10299999999984,9,CAAAAA+ArialMT,7,6,entsorgen,0,602.901,entsorgen,,,,,,,,,,,,,,,,
805,001_sd.pdf,3,602.901,527.396,9,CAAAAA+ArialMT,7,6,.,1,602.901,.,,,,,,,,,,,,,,,,
806,001_sd.pdf,3,592.701,58.3,9,CAAAAA+ArialMT,6,2,6.4,0,592.3810000000002,6.4,,,,,,,,,,,,,,,,
807,001_sd.pdf,3,592.3009999999999,95.0,9,BAAAAA+Arial-BoldMT,7,7,Verweis,0,592.3810000000002,verweis,,,,,,,,,,,,,,,,
808,001_sd.pdf,3,592.3009999999999,131.28799999999998,9,BAAAAA+Arial-BoldMT,7,7,auf,0,592.3810000000002,auf,,,,,,,,,,,,,,,,
809,001_sd.pdf,3,592.3009999999999,147.36200000000005,9,BAAAAA+Arial-BoldMT,7,7,andere,0,592.3810000000002,andere,,,,,,,,,,,,,,,,
810,001_sd.pdf,3,592.3009999999999,179.14100000000005,9,BAAAAA+Arial-BoldMT,7,7,Abschnitte,0,592.3810000000002,abschnitte,,,,,,,,,,,,,,,,
811,001_sd.pdf,3,581.901,95.0,9,CAAAAA+ArialMT,7,8,Keine,0,581.901,keine,,,,,,,,,,,,,,,,
812,001_sd.pdf,3,581.901,118.094,9,CAAAAA+ArialMT,7,8,.,1,581.901,.,,,,,,,,,,,,,,,,
813,001_sd.pdf,3,558.99,59.3,10,BAAAAA+Arial-BoldMT,8,1,ABSCHNITT,0,558.99,abschnitt,chapter,,,,,,,,,,,,,,,chapter
814,001_sd.pdf,3,558.99,119.55,10,BAAAAA+Arial-BoldMT,8,1,7,0,558.99,7,chapter,,,,,,,,,,,,,,,chapter
815,001_sd.pdf,3,558.99,125.05,10,BAAAAA+Arial-BoldMT,8,1,:,1,558.99,:,chapter,,,,,,,,,,,,,,,chapter
816,001_sd.pdf,3,558.99,131.14,10,BAAAAA+Arial-BoldMT,8,1,Handhabung,0,558.99,handhabung,chapter,,,,,,,,,,,,,,,chapter
817,001_sd.pdf,3,558.99,194.92,10,BAAAAA+Arial-BoldMT,8,1,und,0,558.99,und,chapter,,,,,,,,,,,,,,,chapter
818,001_sd.pdf,3,558.99,216.1,10,BAAAAA+Arial-BoldMT,8,1,Lagerung,0,558.99,lagerung,chapter,,,,,,,,,,,,,,,chapter
819,001_sd.pdf,3,547.601,58.3,9,CAAAAA+ArialMT,8,2,7.1,0,547.3610000000001,7.1,,,,,,,,,,,,,,,,
820,001_sd.pdf,3,547.3009999999999,95.0,9,BAAAAA+Arial-BoldMT,9,1,Schutzmaßnahmen,0,547.3610000000001,schutzmaßnahmen,,,,,,,,,,,,,,,,
821,001_sd.pdf,3,547.3009999999999,180.32,9,BAAAAA+Arial-BoldMT,9,1,zur,0,547.3610000000001,zur,,,,,,,,,,,,,,,,
822,001_sd.pdf,3,547.3009999999999,196.394,9,BAAAAA+Arial-BoldMT,9,1,sicheren,0,547.3610000000001,sicheren,,,,,,,,,,,,,,,,
823,001_sd.pdf,3,547.3009999999999,236.06599999999997,9,BAAAAA+Arial-BoldMT,9,1,Handhabung,0,547.3610000000001,handhabung,,,,,,,,,,,,,,,,
824,001_sd.pdf,3,536.8009999999999,58.3,9,CAAAAA+ArialMT,8,3,7.1.1,0,536.5509999999999,7.1.1,,,,,,,,,,,,,,,,
825,001_sd.pdf,3,536.501,95.0,9,BAAAAA+Arial-BoldMT,9,2,Hinweise,0,536.5509999999999,hinweise,,,,,,,,,,,,,,,,
826,001_sd.pdf,3,536.501,136.859,9,BAAAAA+Arial-BoldMT,9,2,zum,0,536.5509999999999,zum,,,,,,,,,,,,,,,,
827,001_sd.pdf,3,536.501,157.433,9,BAAAAA+Arial-BoldMT,9,2,sicheren,0,536.5509999999999,sicheren,,,,,,,,,,,,,,,,
828,001_sd.pdf,3,536.501,197.105,9,BAAAAA+Arial-BoldMT,9,2,Umgang,0,536.5509999999999,umgang,,,,,,,,,,,,,,,,
829,001_sd.pdf,3,536.501,233.07800000000003,9,BAAAAA+Arial-BoldMT,9,2,:,1,536.5509999999999,:,,,,,,,,,,,,,,,,
830,001_sd.pdf,3,526.001,95.0,9,CAAAAA+ArialMT,9,3,Staub,0,526.001,staub,,,,,,,,,,,,,,,,
831,001_sd.pdf,3,526.001,121.082,9,CAAAAA+ArialMT,9,3,nicht,0,526.001,nicht,,,,,,,,,,,,,,,,
832,001_sd.pdf,3,526.001,142.85299999999998,9,CAAAAA+ArialMT,9,3,einatmen,0,526.001,einatmen,,,,,,,,,,,,,,,,
833,001_sd.pdf,3,526.001,180.041,9,CAAAAA+ArialMT,9,3,.,1,526.001,.,,,,,,,,,,,,,,,,
834,001_sd.pdf,3,515.8009999999999,95.0,9,CAAAAA+ArialMT,9,4,Berührung,0,515.8009999999999,berührung,,,,,,,,,,,,,,,,
835,001_sd.pdf,3,515.8009999999999,139.685,9,CAAAAA+ArialMT,9,4,mit,0,515.8009999999999,mit,,,,,,,,,,,,,,,,
836,001_sd.pdf,3,515.8009999999999,154.35500000000005,9,CAAAAA+ArialMT,9,4,den,0,515.8009999999999,den,,,,,,,,,,,,,,,,
837,001_sd.pdf,3,515.8009999999999,171.455,9,CAAAAA+ArialMT,9,4,Augen,0,515.8009999999999,augen,,,,,,,,,,,,,,,,
838,001_sd.pdf,3,515.8009999999999,200.13800000000003,9,CAAAAA+ArialMT,9,4,und,0,515.8009999999999,und,,,,,,,,,,,,,,,,
839,001_sd.pdf,3,515.8009999999999,217.83200000000005,9,CAAAAA+ArialMT,9,4,der,0,515.8009999999999,der,,,,,,,,,,,,,,,,
840,001_sd.pdf,3,515.8009999999999,233.4290000000001,9,CAAAAA+ArialMT,9,4,Haut,0,515.8009999999999,haut,,,,,,,,,,,,,,,,
841,001_sd.pdf,3,515.8009999999999,255.02,9,CAAAAA+ArialMT,9,4,vermeiden,0,515.8009999999999,vermeiden,,,,,,,,,,,,,,,,
842,001_sd.pdf,3,515.8009999999999,297.203,9,CAAAAA+ArialMT,9,4,.,1,515.8009999999999,.,,,,,,,,,,,,,,,,
843,001_sd.pdf,3,505.601,95.0,9,CAAAAA+ArialMT,9,5,Bei,0,505.601,bei,,,,,,,,,,,,,,,,
844,001_sd.pdf,3,505.601,110.579,9,CAAAAA+ArialMT,9,5,der,0,505.601,der,,,,,,,,,,,,,,,,
845,001_sd.pdf,3,505.601,126.167,9,CAAAAA+ArialMT,9,5,Verwendung,0,505.601,verwendung,,,,,,,,,,,,,,,,
846,001_sd.pdf,3,505.601,178.86200000000005,9,CAAAAA+ArialMT,9,5,nicht,0,505.601,nicht,,,,,,,,,,,,,,,,
847,001_sd.pdf,3,505.601,200.54300000000003,9,CAAAAA+ArialMT,9,5,essen,0,505.601,essen,,,,,,,,,,,,,,,,
848,001_sd.pdf,3,505.601,224.73500000000004,9,CAAAAA+ArialMT,9,5,",",1,505.601,",",,,,,,,,,,,,,,,,
849,001_sd.pdf,3,505.601,229.82,9,CAAAAA+ArialMT,9,5,trinken,0,505.601,trinken,,,,,,,,,,,,,,,,
850,001_sd.pdf,3,505.601,259.493,9,CAAAAA+ArialMT,9,5,oder,0,505.601,oder,,,,,,,,,,,,,,,,
851,001_sd.pdf,3,505.601,280.184,9,CAAAAA+ArialMT,9,5,rauchen,0,505.601,rauchen,,,,,,,,,,,,,,,,
852,001_sd.pdf,3,505.601,312.881,9,CAAAAA+ArialMT,9,5,.,1,505.601,.,,,,,,,,,,,,,,,,
853,001_sd.pdf,3,495.401,95.0,9,CAAAAA+ArialMT,9,6,Beschmutzte,0,495.401,beschmutzte,,,,,,,,,,,,,,,,
854,001_sd.pdf,3,495.401,147.263,9,CAAAAA+ArialMT,9,6,",",1,495.401,",",,,,,,,,,,,,,,,,
855,001_sd.pdf,3,495.401,152.24900000000005,9,CAAAAA+ArialMT,9,6,getränkte,0,495.401,getränkte,,,,,,,,,,,,,,,,
856,001_sd.pdf,3,495.401,192.61400000000003,9,CAAAAA+ArialMT,9,6,Kleidung,0,495.401,kleidung,,,,,,,,,,,,,,,,
857,001_sd.pdf,3,495.401,230.39600000000004,9,CAAAAA+ArialMT,9,6,sofort,0,495.401,sofort,,,,,,,,,,,,,,,,
